accuracy,val_accuracy,loss,val_loss
0.6662808656692505,0.4830246865749359,0.8996877074241638,1.4705332517623901
0.7449845671653748,0.5524691343307495,0.706097424030304,1.0302640199661255
0.758873462677002,0.6234567761421204,0.6743699312210083,0.876431941986084
0.7635030746459961,0.6419752836227417,0.6485195159912109,0.9667020440101624
0.7758487462997437,0.6064814925193787,0.6423594355583191,1.1153813600540161
